"title","location","yearsofexperience","yearsatcompany","basesalary","gender","Race"
"Software Engineer","Cambridge, EN, United Kingdom",10,5,80979,NA,NA
"Software Engineer","Los Angeles, CA",7,1.5,216803,NA,NA
"Software Engineering Manager","Mountain View, CA",18,5,142372,NA,NA
"Software Engineer","Mountain View, CA",4,0,237621,NA,NA
"Product Manager","San Francisco, CA",5,1,107301,NA,NA
"Software Engineer","Zurich, ZH, Switzerland",7,4,167990,NA,NA
"Software Engineer","Mountain View, CA",0,0,80549,NA,NA
"Software Engineer","Kirkland, WA",10,8,205886,NA,NA
"Software Engineer","Zurich, ZH, Switzerland",12,7,273516,NA,NA
"Software Engineer","Boulder, CO",6,1,241457,NA,NA
"Product Manager","Mountain View, CA",14,1,179873,NA,NA
"Software Engineer","Mountain View, CA",2,0,270747,NA,NA
"Software Engineer","Mountain View, CA",15,11,282812,NA,NA
"Software Engineer","Mountain View, CA",20,5,131183,NA,NA
"Software Engineer","Seattle, WA",10,4,108841,NA,NA
"Software Engineer","Mountain View, CA",27,9,182132,NA,NA
"Software Engineer","Seattle, WA",0,0,212849,NA,NA
"Software Engineer","Mountain View, CA",5,5,205520,NA,NA
"Software Engineer","Mountain View, CA",2,0,197252,NA,NA
"Software Engineer","Seattle, WA",8,0,133022,NA,NA
"Software Engineer","Seattle, WA",17,7,246606,NA,NA
"Software Engineer","Mountain View, CA",13,0,164698,NA,NA
"Software Engineer","Cambridge, EN, United Kingdom",1,0,165735,NA,NA
"Product Designer","Mountain View, CA",5,1,94828,NA,NA
"Software Engineer","Mountain View, CA",3,1,144085,NA,NA
"Software Engineer","Los Angeles, CA",3,1.5,247577,NA,NA
"Software Engineer","New York, NY",5,0,103600,NA,NA
"Software Engineer","Waterloo, ON, Canada",15,7,120782,NA,NA
"Software Engineer","Seattle, WA",1,1,108469,NA,NA
"Software Engineer","Seattle, WA",0,0,158004,NA,NA
"Software Engineer","Mountain View, CA",2,0,253433,NA,NA
"Software Engineer","New York, NY",1,1,164358,NA,NA
"Software Engineer","San Francisco, CA",5,5,391206,NA,NA
"Software Engineer","Boston, MA",10,4,193084,NA,NA
"Software Engineer","Boston, MA",2,0,253051,NA,NA
"Software Engineer","Seattle, WA",11,3,152335,NA,NA
"Software Engineer","Cambridge, MA",8,3,81697,NA,NA
"Software Engineer","San Francisco, CA",5,5,219320,NA,NA
"Software Engineer","Mountain View, CA",10,6,391321,NA,NA
"Software Engineer","New York, NY",7,3,93736,NA,NA
"Software Engineer","Mountain View, CA",2,2,162993,NA,NA
"Software Engineer","San Bruno, CA",6,6,374614,NA,NA
"Software Engineer","San Francisco, CA",10,1,253661,NA,NA
"Software Engineer","San Francisco, CA",15,7,366676,NA,NA
"Product Manager","Mountain View, CA",6,1,113777,NA,NA
"Software Engineer","Sunnyvale, CA",2,2,178771,NA,NA
"Software Engineer","Mountain View, CA",5,6,108695,NA,NA
"Software Engineer","Irvine, CA",3,1,204087,NA,NA
"Software Engineer","Mountain View, CA",2,1,354071,NA,NA
"Software Engineer","Mountain View, CA",7,0,288452,NA,NA
"Software Engineer","Mountain View, CA",7,7,297518,NA,NA
"Product Manager","Zurich, ZH, Switzerland",2,1,180064,NA,NA
"Software Engineer","Cambridge, MA",7,5,370535,NA,NA
"Software Engineer","Cambridge, MA",9,7,105281,NA,NA
"Software Engineer","San Francisco, CA",6,4.5,256223,NA,NA
"Software Engineer","Mountain View, CA",1,0,120371,NA,NA
"Software Engineer","Mountain View, CA",7,1,291287,NA,NA
"Software Engineer","San Bruno, CA",8,7,274515,NA,NA
"Software Engineer","Sunnyvale, CA",2,0,205914,NA,NA
"Software Engineer","Seattle, WA",5,3,128145,NA,NA
"Software Engineer","Mountain View, CA",11,6,197949,"Male",NA
"Software Engineer","Mountain View, CA",0,0,80963,"Female",NA
"Software Engineer","New York, NY",1,1,114429,"Male",NA
"Software Engineer","Mountain View, CA",0,0,247896,"Male",NA
"Software Engineer","San Bruno, CA",1,0,201294,"Male",NA
"Software Engineer","San Bruno, CA",1,0,181068,"Female",NA
"Software Engineer","Mountain View, CA",0,0,137017,"Male",NA
"Software Engineer","San Francisco, CA",3,3,153132,"Male",NA
"Software Engineer","Mountain View, CA",0,0,162616,"Male",NA
"Software Engineer","Mountain View, CA",6,3,229682,"Male",NA
"Software Engineer","Mountain View, CA",0,0,122612,"Male",NA
"Software Engineer","Mountain View, CA",1,0,202101,"Male",NA
"Software Engineer","New York, NY",5,3,85452,"Male",NA
"Software Engineer","Mountain View, CA",1,0,211790,"Male",NA
"Software Engineer","Mountain View, CA",1,0,132627,"Male",NA
"Software Engineer","Mountain View, CA",1,0.25,113118,"Male",NA
"Software Engineer","Mountain View, CA",0,0,251952,"Male",NA
"Software Engineering Manager","Kirkland, WA",10,8,308057,NA,NA
"Software Engineer","New York, NY",5,0.5,227173,"Male",NA
"Software Engineer","Mountain View, CA",3,3,93549,"Male",NA
"Software Engineer","Boulder, CO",0,0,180615,"Male",NA
"Software Engineer","Mountain View, CA",1,0,244157,"Male",NA
"Software Engineer","Seattle, WA",0,0,125691,"Male",NA
"Software Engineer","New York, NY",10,10,118602,"Male",NA
"Software Engineer","Seattle, WA",15,10,361315,"Male",NA
"Software Engineer","Mountain View, CA",20,10,237568,"Male",NA
"Software Engineer","Cambridge, MA",4,4,301132,"Male",NA
"Software Engineering Manager","Mountain View, CA",11,0.1,230438,"Male",NA
"Hardware Engineer","Mountain View, CA",14,1,226586,"Male",NA
"Software Engineer","San Francisco, CA",10,4,184824,"Male",NA
"Software Engineer","New York, NY",0,0,126594,"Male",NA
"Software Engineer","San Bruno, CA",2,0,207070,"Male",NA
"Software Engineer","San Francisco, CA",6,2,81605,"Male",NA
"Software Engineer","Cambridge, MA",0,0,81163,"Male",NA
"Software Engineering Manager","New York, NY",16,5,283662,"Male",NA
"Software Engineer","Boulder, CO",0,0,262960,"Male",NA
"Software Engineer","Mountain View, CA",0,0,185746,"Male",NA
"Software Engineer","Kirkland, WA",1,0,190962,"Male",NA
"Software Engineer","Mountain View, CA",0,0,161823,NA,NA
"Software Engineering Manager","Seattle, WA",11,2,179666,"Male",NA
"Software Engineer","Mountain View, CA",0,0,98232,"Male",NA
"Software Engineer","Mountain View, CA",17,7,175067,"Male",NA
"Software Engineer","Zurich, ZH, Switzerland",10,7,165881,"Male",NA
"Software Engineer","Seattle, WA",5,1,162001,"Male",NA
"Software Engineer","Kirkland, WA",12,19,310100,"Male",NA
"Software Engineering Manager","Sunnyvale, CA",15,0,207312,"Male",NA
"Software Engineer","San Francisco, CA",14,7,226851,"Male",NA
"Software Engineer","Mountain View, CA",1,1,88182,"Male",NA
"Software Engineer","Seattle, WA",0,0,96445,NA,NA
"Software Engineer","Mountain View, CA",9,9,269902,"Male",NA
"Software Engineer","Mountain View, CA",2,0,152533,NA,NA
"Product Designer","Menlo Park, CA",7,0,114011,"Male",NA
"Software Engineer","Seattle, WA",20,5,228213,"Male",NA
"Software Engineer","Boulder, CO",2,0,172639,"Male",NA
"Hardware Engineer","Chicago, IL",0,0,153715,"Male",NA
"Software Engineer","Seattle, WA",0,0,152930,"Male",NA
"Software Engineer","Mountain View, CA",0,0,174222,"Male",NA
"Software Engineer","San Bruno, CA",3,1,152934,"Male",NA
"Software Engineer","San Bruno, CA",3,1,298420,"Male",NA
"Software Engineer","Mountain View, CA",4,4,230441,NA,NA
"Software Engineer","Seattle, WA",17,7,292986,"Male",NA
"Software Engineer","Mountain View, CA",0,0,179921,NA,NA
"Software Engineer","Mountain View, CA",2,2,182837,"Male",NA
"Software Engineer","San Bruno, CA",6,2,150794,"Male",NA
"Software Engineer","New York, NY",1,1,119870,"Male",NA
"Software Engineer","Sunnyvale, CA",3,1,80797,"Male",NA
"Software Engineer","Mountain View, CA",15,8,104981,"Male",NA
"Software Engineer","New York, NY",8,4,160640,"Male",NA
"Software Engineer","New York, NY",8,4,170635,"Male",NA
"Software Engineer","Seattle, WA",5,0,133463,"Male",NA
"Product Manager","Mountain View, CA",11,8,118133,"Male",NA
"Software Engineer","Sunnyvale, CA",7,6,257205,"Male",NA
"Product Designer","Mountain View, CA",3,0,297122,"Male",NA
"Software Engineer","Mountain View, CA",20,12,147325,"Female",NA
"Software Engineer","Sunnyvale, CA",11,6,100197,"Male",NA
"Sales","San Francisco, CA",15,1,135037,"Male",NA
"Software Engineer","Sunnyvale, CA",7,7,231167,"Female",NA
"Software Engineer","Mountain View, CA",1,0,131335,"Male",NA
"Software Engineer","New York, NY",10,3,300094,"Male",NA
"Software Engineer","New York, NY",9,4,270941,"Male",NA
"Software Engineer","Dublin, DN, Ireland",5,2,256631,"Female",NA
"Software Engineer","New York, NY",2,1,272733,NA,NA
"Software Engineer","New York, NY",5,1,196961,"Male",NA
"Software Engineer","Kirkland, WA",0,0,147827,"Male",NA
"Software Engineer","San Francisco, CA",5,2,147723,"Male",NA
"Software Engineer","Kirkland, WA",8,1,190412,"Male",NA
"Software Engineer","New York, NY",3,0,281971,"Male",NA
"Software Engineer","Sunnyvale, CA",18,8,276542,"Male",NA
"Software Engineer","Sunnyvale, CA",2,2,139191,"Male",NA
"Software Engineering Manager","Mountain View, CA",8,6,190561,"Male",NA
"Software Engineer","Mountain View, CA",2,0,245907,"Male",NA
"Software Engineering Manager","Kirkland, WA",14,1,266473,"Male",NA
"Software Engineer","Seattle, WA",0,0,215912,"Female",NA
"Software Engineer","Mountain View, CA",2,2,149526,"Male",NA
"Software Engineer","New York, NY",0,0,169073,"Female",NA
"Software Engineer","Mountain View, CA",10,3,301441,"Male",NA
"Software Engineer","Mountain View, CA",2,2,234865,"Male",NA
"Software Engineer","Mountain View, CA",1,1,86509,"Male",NA
"Software Engineer","Mountain View, CA",0,0,162749,"Male",NA
"Solution Architect","Sunnyvale, CA",10,0,261011,"Male",NA
"Software Engineer","Mountain View, CA",7,2,184990,"Male",NA
"Software Engineering Manager","Mountain View, CA",20,7,349245,"Female",NA
"Software Engineer","Mountain View, CA",6,3,348851,"Male",NA
"Software Engineer","Boulder, CO",6,1,179117,"Male",NA
"Software Engineer","New York, NY",1,0,237437,"Male",NA
"Software Engineer","Kirkland, WA",7,0,205076,"Male",NA
"Software Engineer","New York, NY",13,5,201212,"Male",NA
"Software Engineer","Boulder, CO",10,6,187172,"Male",NA
"Software Engineer","Mountain View, CA",3,2,139559,"Male",NA
"Software Engineer","New York, NY",4,2,100423,"Male",NA
"Software Engineer","Kirkland, WA",1,0,179695,"Male",NA
"Software Engineer","Mountain View, CA",13,1,127965,"Male",NA
"Product Designer","New York, NY",9,4.75,193731,"Male",NA
"Software Engineer","Seattle, WA",7,4,212509,"Male",NA
"Software Engineer","New York, NY",5,5,225433,"Male",NA
"Software Engineer","Sunnyvale, CA",10,2,183243,"Male",NA
"Software Engineer","Mountain View, CA",5,0,112470,"Male",NA
"Software Engineer","Mountain View, CA",5,0,126837,"Male",NA
"Software Engineer","Sunnyvale, CA",15,12,101647,"Male",NA
"Software Engineer","Mountain View, CA",2,2,185132,NA,NA
"Software Engineer","Mountain View, CA",0,0,133815,"Male",NA
"Software Engineer","Mountain View, CA",33,1,183623,"Male",NA
"Software Engineer","Mountain View, CA",6,6,80494,"Male",NA
"Software Engineer","Sunnyvale, CA",3,1.5,202676,"Male",NA
"Product Designer","New York, NY",5,4,227553,"Male",NA
"Software Engineer","New York, NY",2,1,242542,"Female",NA
"Software Engineer","Mountain View, CA",19,7,271945,"Male",NA
"Software Engineer","Sunnyvale, CA",15,8,269163,"Male",NA
"Software Engineer","San Francisco, CA",3,3,329179,"Male",NA
"Software Engineer","San Francisco, CA",5,3,352144,"Female",NA
"Software Engineer","New York, NY",14,1,286897,"Male",NA
"Software Engineer","Mountain View, CA",15,3,245346,"Male",NA
"Software Engineer","Seattle, WA",3,0,164440,"Male",NA
"Software Engineer","Kirkland, WA",15,5,213753,"Male",NA
"Software Engineer","Kirkland, WA",13,1,387296,"Male",NA
"Software Engineer","Mountain View, CA",2,2,294644,"Male",NA
"Product Manager","New York, NY",20,11,272446,"Male",NA
"Software Engineer","London, EN, United Kingdom",3,0,166568,"Male",NA
"Software Engineer","New York, NY",7,11,354441,"Male",NA
"Software Engineer","Mountain View, CA",1,1,159501,"Male",NA
"Software Engineer","London, EN, United Kingdom",6,1,226268,"Other",NA
"Software Engineer","Sunnyvale, CA",5,0,234864,NA,NA
"Software Engineer","Kirkland, WA",0,0,98436,"Female",NA
"Software Engineer","Madison, WI",11,10,150068,"Male",NA
"Software Engineer","Mountain View, CA",9,0,125820,"Male",NA
"Software Engineer","Mountain View, CA",5,0,175451,"Female",NA
"Software Engineer","New York, NY",1,1,211820,"Male",NA
"Software Engineer","Mountain View, CA",20,10,206770,"Male",NA
"Product Manager","Kirkland, WA",12,0,164865,"Male",NA
"Product Manager","Kirkland, WA",12,0,223610,"Male",NA
"Software Engineer","Seattle, WA",10,4,249383,"Male",NA
"Solution Architect","Seattle, WA",20,3,226357,"Male",NA
"Software Engineer","Mountain View, CA",0,0,169137,NA,NA
"Software Engineer","New York, NY",7,0,196840,"Male",NA
"Software Engineer","Seattle, WA",19,1,79891,"Male",NA
"Product Manager","Mountain View, CA",10,0,135226,"Male",NA
"Software Engineer","Mountain View, CA",5,5,204326,"Male",NA
"Software Engineering Manager","Cambridge, MA",15,8,241684,NA,NA
"Software Engineer","Los Angeles, CA",7,5,214245,"Male",NA
"Software Engineer","Mountain View, CA",3,3,251257,"Female",NA
"Software Engineer","Seattle, WA",3,0,132314,"Male",NA
"Software Engineer","Seattle, WA",10,0,208846,"Male",NA
"Software Engineer","Mountain View, CA",1,0,313879,"Male",NA
"Software Engineering Manager","Kirkland, WA",10,5,141145,"Male",NA
"Software Engineer","New York, NY",1,0,175138,"Female",NA
"Software Engineer","Seattle, WA",4,0,322886,"Male",NA
"Software Engineer","Mountain View, CA",0,0,79559,"Male",NA
"Product Manager","Seattle, WA",16,2,199139,"Male",NA
"Software Engineer","Zurich, ZH, Switzerland",8,6,249612,"Male",NA
"Software Engineer","Zurich, ZH, Switzerland",5,0,222637,"Male",NA
"Software Engineer","Mountain View, CA",9,0,125834,"Male",NA
"Software Engineer","Mountain View, CA",19,1,227444,NA,NA
"Software Engineer","Mountain View, CA",5,5,283362,"Male",NA
"Software Engineer","Mountain View, CA",0,0,94175,"Male",NA
"Software Engineer","Mountain View, CA",0,0,211356,"Male",NA
"Software Engineer","Seattle, WA",10,6,182568,"Male",NA
"Software Engineer","Sunnyvale, CA",1,0,144158,"Male",NA
"Software Engineer","Mountain View, CA",3,3,95162,"Female",NA
"Software Engineer","Mountain View, CA",0,0,101012,"Male",NA
"Software Engineer","Mountain View, CA",0,0,117055,"Male",NA
"Software Engineer","Mountain View, CA",1,0,227922,NA,NA
"Software Engineer","Mountain View, CA",2,0,138315,"Male",NA
"Software Engineer","Mountain View, CA",0,0,250374,"Female",NA
"Product Manager","Mountain View, CA",9,0.5,228550,"Male",NA
"Software Engineer","Mountain View, CA",2,1,137166,"Male",NA
"Software Engineer","Sunnyvale, CA",15,0,256863,"Male",NA
"Data Scientist","Mountain View, CA",8,3,177805,"Female",NA
"Software Engineer","New York, NY",1,1,140035,"Female",NA
"Software Engineer","Sunnyvale, CA",4,0,199074,"Male",NA
"Software Engineer","Toronto, ON, Canada",4,1,181700,"Male",NA
"Software Engineer","Seattle, WA",13,3,339273,"Male",NA
"Software Engineer","New York, NY",4,4,199389,"Male",NA
"Software Engineer","New York, NY",10,2,196518,"Female",NA
"Product Designer","Mountain View, CA",8,1,331928,"Male",NA
"Software Engineer","Seattle, WA",0,0,144734,"Male",NA
"Product Designer","Mountain View, CA",8,0,290751,"Female",NA
"Product Manager","New York, NY",6,0,300199,"Male",NA
"Software Engineering Manager","New York, NY",20,3,247710,"Male",NA
"Software Engineer","Sunnyvale, CA",5,0,118222,"Male",NA
"Software Engineer","Sunnyvale, CA",5,0.1,222896,"Female",NA
"Software Engineer","Sunnyvale, CA",1,1,243500,"Male",NA
"Software Engineer","Mountain View, CA",3,3,216053,"Male",NA
"Software Engineer","New York, NY",10,10,376231,"Male",NA
"Hardware Engineer","Sunnyvale, CA",7,4,166477,"Male",NA
"Software Engineering Manager","Mountain View, CA",12,5,187590,"Male",NA
"Software Engineer","Mountain View, CA",1,1,191778,"Male",NA
"Software Engineer","New York, NY",4,4,185515,"Male",NA
"Software Engineer","New York, NY",3,0,258878,"Male",NA
"Software Engineer","Los Angeles, CA",1,1,216135,"Male",NA
"Product Designer","Mountain View, CA",4,0,203384,"Female",NA
"Software Engineering Manager","Sunnyvale, CA",15,0,182525,"Male",NA
"Software Engineer","Singapore, SG, Singapore",6,5,89993,"Male",NA
"Software Engineer","Sunnyvale, CA",3,0,146885,NA,NA
"Software Engineering Manager","New York, NY",9,0,294945,"Male",NA
"Data Scientist","Mountain View, CA",4,4,183900,"Male",NA
"Software Engineer","Seattle, WA",5,5,105808,"Female",NA
"Software Engineer","Mountain View, CA",3,0,120457,"Male",NA
"Software Engineer","Sunnyvale, CA",2,0,159735,"Male",NA
"Software Engineer","Chicago, IL",6,0,215225,"Male",NA
"Software Engineer","Mountain View, CA",0,0,199152,"Male",NA
"Software Engineer","San Bruno, CA",1,0,190959,"Male",NA
"Software Engineer","Mountain View, CA",4,4,158886,"Male",NA
"Software Engineer","Mountain View, CA",1,0,219002,"Male",NA
"Product Manager","Mountain View, CA",3,4,257309,"Other",NA
"Product Manager","Mountain View, CA",3,3,236643,"Male",NA
"Data Scientist","Mountain View, CA",10,4,200140,"Male",NA
"Software Engineer","Sunnyvale, CA",2,0,293527,"Male",NA
"Software Engineer","Sunnyvale, CA",1,1,210096,"Male",NA
"Software Engineer","Sunnyvale, CA",0,0,286118,"Male",NA
"Software Engineer","Zurich, ZH, Switzerland",15,0,335336,"Male",NA
"Software Engineer","Mountain View, CA",1,0,271346,"Male",NA
"Software Engineer","Mountain View, CA",2,0,183574,NA,NA
